0	file:/media/sf_vm-shared/project4/data/nsf/upgrade-of-high-pressure-mineral-physics-laboratory.txt	0.0015060240963855422	0.3147590361445783	0.0015060240963855422	0.0015060240963855422	0.03765060240963856	0.4352409638554217	0.007530120481927711	0.025602409638554216	0.0015060240963855422	0.03765060240963856	0.0015060240963855422	0.0015060240963855422	0.0015060240963855422	0.007530120481927711	0.0015060240963855422	0.0015060240963855422	0.01355421686746988	0.03162650602409638	0.007530120481927711	0.0677710843373494
1	file:/media/sf_vm-shared/project4/data/nsf/upgrade-of-nmr-equipment-at-east-carolina-university.txt	0.01956521739130435	0.002173913043478261	0.002173913043478261	0.002173913043478261	0.002173913043478261	0.14130434782608695	0.010869565217391304	0.5847826086956521	0.010869565217391304	0.002173913043478261	0.12391304347826088	0.002173913043478261	0.002173913043478261	0.010869565217391304	0.02826086956521739	0.03695652173913044	0.002173913043478261	0.002173913043478261	0.002173913043478261	0.010869565217391304
2	file:/media/sf_vm-shared/project4/data/nsf/upgrade-of-the-university-of-kentucky-electron-probe-microanalyzer.txt	0.08952702702702703	0.015202702702702704	0.0016891891891891893	0.0016891891891891893	0.0016891891891891893	0.3260135135135135	0.08952702702702703	0.14358108108108109	0.0016891891891891893	0.06925675675675676	0.0016891891891891893	0.09628378378378379	0.0016891891891891893	0.0016891891891891893	0.0016891891891891893	0.10304054054054054	0.008445945945945946	0.008445945945945946	0.0016891891891891893	0.03547297297297297
3	file:/media/sf_vm-shared/project4/data/nsf/upgrading-of-geophysics-communal-computer-laboratory.txt	0.0017985611510791368	0.0017985611510791368	0.0017985611510791368	0.044964028776978415	0.0017985611510791368	0.5053956834532374	0.030575539568345324	0.0017985611510791368	0.0017985611510791368	0.0017985611510791368	0.1672661870503597	0.008992805755395683	0.0017985611510791368	0.0017985611510791368	0.0017985611510791368	0.10971223021582734	0.03776978417266187	0.05935251798561151	0.0017985611510791368	0.01618705035971223
4	file:/media/sf_vm-shared/project4/data/nsf/upgrading-of-the-pacific-northwest-geodetic-array-panga-infrastructure-and.txt	0.003787878787878788	0.01893939393939394	0.03409090909090909	0.01893939393939394	0.003787878787878788	0.07954545454545454	0.0946969696969697	0.003787878787878788	0.03409090909090909	0.003787878787878788	0.003787878787878788	0.3977272727272727	0.01893939393939394	0.003787878787878788	0.003787878787878788	0.003787878787878788	0.01893939393939394	0.1553030303030303	0.01893939393939394	0.07954545454545454
5	file:/media/sf_vm-shared/project4/data/nsf/upper-tropospherelower-stratosphere-water-vapor-in-the-national-center-for.txt	0.3030973451327434	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734	0.046460176991150445	0.2234513274336283	0.25	0.03761061946902655	0.03761061946902655	0.0022123893805309734	0.0022123893805309734	0.07300884955752213	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734
6	file:/media/sf_vm-shared/project4/data/nsf/urban-systemic-program-in-science-mathematics-and-technology-education-usp.txt	0.0015822784810126582	0.0015822784810126582	0.014240506329113924	0.0015822784810126582	0.0015822784810126582	0.06487341772151899	0.0015822784810126582	0.0015822784810126582	0.007911392405063292	0.007911392405063292	0.10284810126582279	0.0015822784810126582	0.0015822784810126582	0.0015822784810126582	0.020569620253164556	0.6408227848101266	0.0015822784810126582	0.007911392405063292	0.09018987341772151	0.02689873417721519
7	file:/media/sf_vm-shared/project4/data/nsf/us-argentina-brazil-2000-workshop-on-programming-methodology.txt	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.12179487179487179	0.010683760683760684	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.019230769230769232	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.42094017094017094	0.07051282051282051	0.002136752136752137	0.002136752136752137	0.12179487179487179	0.20726495726495728
8	file:/media/sf_vm-shared/project4/data/nsf/us-bangladesh-cooperative-research-basin-wide-stratigraphy-of-cenozoic-sequences.txt	0.0014044943820224719	0.023876404494382022	0.007022471910112359	0.0014044943820224719	0.0014044943820224719	0.18679775280898878	0.007022471910112359	0.012640449438202247	0.0014044943820224719	0.0014044943820224719	0.10814606741573034	0.3103932584269663	0.02949438202247191	0.007022471910112359	0.2654494382022472	0.023876404494382022	0.0014044943820224719	0.0014044943820224719	0.007022471910112359	0.0014044943820224719
9	file:/media/sf_vm-shared/project4/data/nsf/us-brazil-cooperative-research-program-adapting-flora-brasiliensis-for.txt	0.010683760683760684	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.12179487179487179	0.002136752136752137	0.09615384615384616	0.002136752136752137	0.07051282051282051	0.002136752136752137	0.17307692307692307	0.010683760683760684	0.2841880341880342	0.019230769230769232	0.13034188034188035	0.002136752136752137	0.04487179487179487	0.019230769230769232
